DATE,mw,HourlyDryBulbTemperature,hour_of_day,day_of_week,month,year
2018-08-19 09:00:00,1452.896,68.0,9,6,8,2018
2018-08-19 10:00:00,1551.736,71.0,10,6,8,2018
2018-08-19 11:00:00,1634.389,74.0,11,6,8,2018
2018-08-19 12:00:00,1688.368,74.0,12,6,8,2018
2018-08-19 13:00:00,1769.931,75.0,13,6,8,2018
2018-08-19 14:00:00,1825.039,76.0,14,6,8,2018
2018-08-19 15:00:00,1890.355,76.0,15,6,8,2018
2018-08-19 16:00:00,1933.634,74.0,16,6,8,2018
2018-08-19 17:00:00,1938.733,73.0,17,6,8,2018
2018-08-19 18:00:00,1904.019,72.0,18,6,8,2018
2018-08-19 19:00:00,1842.366,71.0,19,6,8,2018
2018-08-19 20:00:00,1825.657,69.0,20,6,8,2018
2018-08-19 21:00:00,1779.46,69.0,21,6,8,2018
2018-08-19 22:00:00,1664.578,66.0,22,6,8,2018
2018-08-19 23:00:00,1534.924,65.0,23,6,8,2018
2018-08-20 00:00:00,1439.771,64.0,0,0,8,2018
2018-08-20 01:00:00,1389.849,64.0,1,0,8,2018
2018-08-20 02:00:00,1355.983,63.0,2,0,8,2018
2018-08-20 03:00:00,1330.186,64.0,3,0,8,2018
2018-08-20 04:00:00,1345.967,63.0,4,0,8,2018
2018-08-20 05:00:00,1409.259,63.0,5,0,8,2018
2018-08-20 06:00:00,1477.57,64.0,6,0,8,2018
2018-08-20 07:00:00,1536.813,66.0,7,0,8,2018
2018-08-20 08:00:00,1639.235,71.0,8,0,8,2018
2018-08-20 09:00:00,1745.437,75.0,9,0,8,2018
2018-08-20 10:00:00,1874.801,75.0,10,0,8,2018
2018-08-20 11:00:00,1946.041,77.0,11,0,8,2018
2018-08-20 12:00:00,2018.867,79.0,12,0,8,2018
2018-08-20 13:00:00,2117.328,81.0,13,0,8,2018
2018-08-20 14:00:00,2191.849,79.0,14,0,8,2018
2018-08-20 15:00:00,2255.22,80.0,15,0,8,2018
2018-08-20 16:00:00,2267.805,80.0,16,0,8,2018
2018-08-20 17:00:00,2265.224,76.0,17,0,8,2018
2018-08-20 18:00:00,2196.681,74.0,18,0,8,2018
2018-08-20 19:00:00,2104.984,73.0,19,0,8,2018
2018-08-20 20:00:00,2063.586,72.0,20,0,8,2018
2018-08-20 21:00:00,1972.983,71.0,21,0,8,2018
2018-08-20 22:00:00,1847.626,71.0,22,0,8,2018
2018-08-20 23:00:00,1700.57,70.0,23,0,8,2018
2018-08-21 00:00:00,1578.498,71.0,0,1,8,2018
2018-08-21 01:00:00,1493.862,71.0,1,1,8,2018
2018-08-21 02:00:00,1458.966,71.0,2,1,8,2018
2018-08-21 03:00:00,1437.511,71.0,3,1,8,2018
2018-08-21 04:00:00,1456.443,71.0,4,1,8,2018
2018-08-21 05:00:00,1534.169,71.0,5,1,8,2018
2018-08-21 06:00:00,1639.913,73.0,6,1,8,2018
2018-08-21 07:00:00,1713.258,69.0,7,1,8,2018
2018-08-21 08:00:00,1790.809,70.0,8,1,8,2018
2018-08-21 09:00:00,1857.245,73.0,9,1,8,2018
2018-08-21 10:00:00,1915.865,75.0,10,1,8,2018
2018-08-21 11:00:00,1975.95,77.0,11,1,8,2018
2018-08-21 12:00:00,2032.836,77.0,12,1,8,2018
2018-08-21 13:00:00,2074.392,76.0,13,1,8,2018
2018-08-21 14:00:00,2071.847,78.0,14,1,8,2018
2018-08-21 15:00:00,2144.287,77.0,15,1,8,2018
2018-08-21 16:00:00,2217.793,77.0,16,1,8,2018
2018-08-21 17:00:00,2193.196,76.0,17,1,8,2018
2018-08-21 18:00:00,2101.486,76.0,18,1,8,2018
2018-08-21 19:00:00,2018.854,73.0,19,1,8,2018
2018-08-21 20:00:00,1984.863,73.0,20,1,8,2018
2018-08-21 21:00:00,1959.436,72.0,21,1,8,2018
2018-08-21 22:00:00,1830.727,71.0,22,1,8,2018
2018-08-21 23:00:00,1680.37,70.0,23,1,8,2018
2018-08-22 00:00:00,1568.37,69.0,0,2,8,2018
2018-08-22 01:00:00,1499.82,68.0,1,2,8,2018
2018-08-22 02:00:00,1441.767,68.0,2,2,8,2018
2018-08-22 03:00:00,1461.832,67.0,3,2,8,2018
2018-08-22 04:00:00,1437.811,65.0,4,2,8,2018
2018-08-22 05:00:00,1492.17,65.0,5,2,8,2018
2018-08-22 06:00:00,1583.803,65.0,6,2,8,2018
2018-08-22 07:00:00,1613.828,67.0,7,2,8,2018
2018-08-22 08:00:00,1701.458,68.0,8,2,8,2018
2018-08-22 09:00:00,1751.886,69.0,9,2,8,2018
2018-08-22 10:00:00,1806.293,72.0,10,2,8,2018
2018-08-22 11:00:00,1841.978,73.0,11,2,8,2018
2018-08-22 12:00:00,1874.589,74.0,12,2,8,2018
2018-08-22 13:00:00,1907.102,74.0,13,2,8,2018
2018-08-22 14:00:00,1888.211,73.0,14,2,8,2018
2018-08-22 15:00:00,1877.412,72.0,15,2,8,2018
2018-08-22 16:00:00,1909.901,71.0,16,2,8,2018
2018-08-22 17:00:00,1867.152,68.0,17,2,8,2018
2018-08-22 18:00:00,1764.699,65.0,18,2,8,2018
2018-08-22 19:00:00,1706.958,64.0,19,2,8,2018
2018-08-22 20:00:00,1706.652,63.0,20,2,8,2018
2018-08-22 21:00:00,1633.224,61.0,21,2,8,2018
2018-08-22 22:00:00,1521.143,60.0,22,2,8,2018
2018-08-22 23:00:00,1389.532,59.0,23,2,8,2018
2018-08-23 00:00:00,1288.865,57.0,0,3,8,2018
2018-08-23 01:00:00,1233.749,57.0,1,3,8,2018
2018-08-23 02:00:00,1194.393,56.0,2,3,8,2018
2018-08-23 03:00:00,1187.573,56.0,3,3,8,2018
2018-08-23 04:00:00,1200.88,55.0,4,3,8,2018
2018-08-23 05:00:00,1228.525,55.0,5,3,8,2018
2018-08-23 06:00:00,1313.686,58.0,6,3,8,2018
2018-08-23 07:00:00,1375.892,62.0,7,3,8,2018
2018-08-23 08:00:00,1462.545,66.0,8,3,8,2018
2018-08-23 09:00:00,1520.887,69.0,9,3,8,2018
2018-08-23 10:00:00,1592.475,69.0,10,3,8,2018
2018-08-23 11:00:00,1636.093,72.0,11,3,8,2018
2018-08-23 12:00:00,1682.885,74.0,12,3,8,2018
2018-08-23 13:00:00,1718.972,75.0,13,3,8,2018
2018-08-23 14:00:00,1756.269,74.0,14,3,8,2018
2018-08-23 15:00:00,1790.343,73.0,15,3,8,2018
2018-08-23 16:00:00,1826.93,75.0,16,3,8,2018
2018-08-23 17:00:00,1851.762,73.0,17,3,8,2018
2018-08-23 18:00:00,1817.798,70.0,18,3,8,2018
2018-08-23 19:00:00,1732.011,68.0,19,3,8,2018
2018-08-23 20:00:00,1695.985,67.0,20,3,8,2018
2018-08-23 21:00:00,1642.52,66.0,21,3,8,2018
2018-08-23 22:00:00,1531.452,66.0,22,3,8,2018
2018-08-23 23:00:00,1403.129,61.0,23,3,8,2018
2018-08-24 00:00:00,1287.772,61.0,0,4,8,2018
2018-08-24 01:00:00,1259.8,60.0,1,4,8,2018
2018-08-24 02:00:00,1223.474,57.0,2,4,8,2018
2018-08-24 03:00:00,1208.306,57.0,3,4,8,2018
2018-08-24 04:00:00,1201.749,54.0,4,4,8,2018
2018-08-24 05:00:00,1250.824,55.0,5,4,8,2018
2018-08-24 06:00:00,1335.809,56.0,6,4,8,2018
2018-08-24 07:00:00,1393.801,59.0,7,4,8,2018
2018-08-24 08:00:00,1472.736,66.0,8,4,8,2018
2018-08-24 09:00:00,1556.574,71.0,9,4,8,2018
2018-08-24 10:00:00,1640.95,75.0,10,4,8,2018
2018-08-24 11:00:00,1688.664,75.0,11,4,8,2018
2018-08-24 12:00:00,1746.129,76.0,12,4,8,2018
2018-08-24 13:00:00,1796.107,77.0,13,4,8,2018
2018-08-24 14:00:00,1833.914,77.0,14,4,8,2018
2018-08-24 15:00:00,1895.46,78.0,15,4,8,2018
2018-08-24 16:00:00,1943.209,76.0,16,4,8,2018
2018-08-24 17:00:00,1949.51,76.0,17,4,8,2018
2018-08-24 18:00:00,1890.901,74.0,18,4,8,2018
2018-08-24 19:00:00,1791.047,72.0,19,4,8,2018
2018-08-24 20:00:00,1757.34,70.0,20,4,8,2018
2018-08-24 21:00:00,1689.447,68.0,21,4,8,2018
2018-08-24 22:00:00,1600.324,67.0,22,4,8,2018
2018-08-24 23:00:00,1477.17,66.0,23,4,8,2018
2018-08-25 00:00:00,1373.968,64.0,0,5,8,2018
2018-08-25 01:00:00,1298.183,64.0,1,5,8,2018
2018-08-25 02:00:00,1260.836,64.0,2,5,8,2018
2018-08-25 03:00:00,1235.237,63.0,3,5,8,2018
2018-08-25 04:00:00,1226.94,63.0,4,5,8,2018
2018-08-25 05:00:00,1234.026,62.0,5,5,8,2018
2018-08-25 06:00:00,1252.301,64.0,6,5,8,2018
2018-08-25 07:00:00,1276.183,65.0,7,5,8,2018
2018-08-25 08:00:00,1347.072,67.0,8,5,8,2018
2018-08-25 09:00:00,1434.57,69.0,9,5,8,2018
2018-08-25 10:00:00,1529.37,72.0,10,5,8,2018
2018-08-25 11:00:00,1594.872,75.0,11,5,8,2018
2018-08-25 12:00:00,1670.125,77.0,12,5,8,2018
2018-08-25 13:00:00,1751.389,77.0,13,5,8,2018
2018-08-25 14:00:00,1785.94,75.0,14,5,8,2018
2018-08-25 15:00:00,1773.276,75.0,15,5,8,2018
2018-08-25 16:00:00,1753.929,75.0,16,5,8,2018
2018-08-25 17:00:00,1741.709,73.0,17,5,8,2018
2018-08-25 18:00:00,1748.084,72.0,18,5,8,2018
2018-08-25 19:00:00,1714.547,70.0,19,5,8,2018
2018-08-25 20:00:00,1713.065,69.0,20,5,8,2018
2018-08-25 21:00:00,1678.404,68.0,21,5,8,2018
2018-08-25 22:00:00,1577.78,68.0,22,5,8,2018
2018-08-25 23:00:00,1485.456,68.0,23,5,8,2018
2018-08-26 00:00:00,1404.659,68.0,0,6,8,2018
2018-08-26 01:00:00,1343.749,68.0,1,6,8,2018
2018-08-26 02:00:00,1315.983,68.0,2,6,8,2018
2018-08-26 03:00:00,1280.6,68.0,3,6,8,2018
2018-08-26 04:00:00,1277.202,68.0,4,6,8,2018
2018-08-26 05:00:00,1291.42,68.0,5,6,8,2018
2018-08-26 06:00:00,1320.863,68.0,6,6,8,2018
2018-08-26 07:00:00,1345.781,71.0,7,6,8,2018
2018-08-26 08:00:00,1426.309,72.0,8,6,8,2018
2018-08-26 09:00:00,1509.876,73.0,9,6,8,2018
2018-08-26 10:00:00,1602.309,75.0,10,6,8,2018
2018-08-26 11:00:00,1699.539,77.0,11,6,8,2018
2018-08-26 12:00:00,1781.123,77.0,12,6,8,2018
2018-08-26 13:00:00,1854.076,79.0,13,6,8,2018
2018-08-26 14:00:00,1935.866,81.0,14,6,8,2018
2018-08-26 15:00:00,2005.713,78.0,15,6,8,2018
2018-08-26 16:00:00,2073.927,78.0,16,6,8,2018
2018-08-26 17:00:00,2120.912,77.0,17,6,8,2018
2018-08-26 18:00:00,2112.678,75.0,18,6,8,2018
2018-08-26 19:00:00,2085.395,74.0,19,6,8,2018
2018-08-26 20:00:00,2084.476,73.0,20,6,8,2018
2018-08-26 21:00:00,2021.317,73.0,21,6,8,2018
2018-08-26 22:00:00,1908.699,72.0,22,6,8,2018
2018-08-26 23:00:00,1763.641,72.0,23,6,8,2018
2018-08-27 00:00:00,1656.393,72.0,0,0,8,2018
2018-08-27 01:00:00,1544.45,71.0,1,0,8,2018
2018-08-27 02:00:00,1498.781,71.0,2,0,8,2018
2018-08-27 03:00:00,1499.916,70.0,3,0,8,2018
2018-08-27 04:00:00,1518.955,70.0,4,0,8,2018
2018-08-27 05:00:00,1578.618,70.0,5,0,8,2018
2018-08-27 06:00:00,1700.139,71.0,6,0,8,2018
2018-08-27 07:00:00,1785.88,74.0,7,0,8,2018
2018-08-27 08:00:00,1883.163,78.0,8,0,8,2018
2018-08-27 09:00:00,2032.423,81.0,9,0,8,2018
2018-08-27 10:00:00,2215.212,84.0,10,0,8,2018
2018-08-27 11:00:00,2339.677,84.0,11,0,8,2018
2018-08-27 12:00:00,2439.547,84.0,12,0,8,2018
2018-08-27 13:00:00,2512.502,87.0,13,0,8,2018
2018-08-27 14:00:00,2588.628,88.0,14,0,8,2018
2018-08-27 15:00:00,2636.945,88.0,15,0,8,2018
2018-08-27 16:00:00,2670.617,86.0,16,0,8,2018
2018-08-27 17:00:00,2688.422,85.0,17,0,8,2018
2018-08-27 18:00:00,2640.474,82.0,18,0,8,2018
2018-08-27 19:00:00,2557.903,80.0,19,0,8,2018
2018-08-27 20:00:00,2541.519,78.0,20,0,8,2018
2018-08-27 21:00:00,2430.418,77.0,21,0,8,2018
2018-08-27 22:00:00,2264.608,75.0,22,0,8,2018
2018-08-27 23:00:00,2047.358,74.0,23,0,8,2018
2018-08-28 00:00:00,1903.859,73.0,0,1,8,2018
2018-08-28 01:00:00,1781.951,72.0,1,1,8,2018
2018-08-28 02:00:00,1695.229,72.0,2,1,8,2018
2018-08-28 03:00:00,1659.541,71.0,3,1,8,2018
2018-08-28 04:00:00,1653.995,71.0,4,1,8,2018
2018-08-28 05:00:00,1699.247,71.0,5,1,8,2018
2018-08-28 06:00:00,1805.497,72.0,6,1,8,2018
2018-08-28 07:00:00,1857.056,75.0,7,1,8,2018
2018-08-28 08:00:00,1994.14,79.0,8,1,8,2018
2018-08-28 09:00:00,2167.791,83.0,9,1,8,2018
2018-08-28 10:00:00,2309.495,86.0,10,1,8,2018
2018-08-28 11:00:00,2438.584,86.0,11,1,8,2018
2018-08-28 12:00:00,2559.014,88.0,12,1,8,2018
2018-08-28 13:00:00,2609.506,89.0,13,1,8,2018
2018-08-28 14:00:00,2657.85,89.0,14,1,8,2018
2018-08-28 15:00:00,2694.628,88.0,15,1,8,2018
2018-08-28 16:00:00,2708.185,87.0,16,1,8,2018
2018-08-28 17:00:00,2711.911,86.0,17,1,8,2018
2018-08-28 18:00:00,2683.921,83.0,18,1,8,2018
2018-08-28 19:00:00,2608.666,82.0,19,1,8,2018
2018-08-28 20:00:00,2560.078,80.0,20,1,8,2018
2018-08-28 21:00:00,2435.967,78.0,21,1,8,2018
2018-08-28 22:00:00,2262.933,76.0,22,1,8,2018
2018-08-28 23:00:00,2078.974,75.0,23,1,8,2018
2018-08-29 00:00:00,1929.713,75.0,0,2,8,2018
2018-08-29 01:00:00,1823.858,74.0,1,2,8,2018
2018-08-29 02:00:00,1746.265,73.0,2,2,8,2018
2018-08-29 03:00:00,1710.27,72.0,3,2,8,2018
2018-08-29 04:00:00,1693.921,71.0,4,2,8,2018
2018-08-29 05:00:00,1749.24,71.0,5,2,8,2018
2018-08-29 06:00:00,1854.286,73.0,6,2,8,2018
2018-08-29 07:00:00,1932.732,76.0,7,2,8,2018
2018-08-29 08:00:00,2062.413,80.0,8,2,8,2018
2018-08-29 09:00:00,2201.221,84.0,9,2,8,2018
2018-08-29 10:00:00,2355.498,86.0,10,2,8,2018
2018-08-29 11:00:00,2490.111,87.0,11,2,8,2018
2018-08-29 12:00:00,2590.746,89.0,12,2,8,2018
2018-08-29 13:00:00,2677.892,88.0,13,2,8,2018
2018-08-29 14:00:00,2711.555,83.0,14,2,8,2018
2018-08-29 15:00:00,2724.213,85.0,15,2,8,2018
2018-08-29 16:00:00,2727.264,85.0,16,2,8,2018
2018-08-29 17:00:00,2709.481,83.0,17,2,8,2018
2018-08-29 18:00:00,2648.724,81.0,18,2,8,2018
2018-08-29 19:00:00,2555.278,73.0,19,2,8,2018
2018-08-29 20:00:00,2412.874,70.0,20,2,8,2018
2018-08-29 21:00:00,2231.1,70.0,21,2,8,2018
2018-08-29 22:00:00,2073.415,70.0,22,2,8,2018
2018-08-29 23:00:00,1924.57,70.0,23,2,8,2018
2018-08-30 00:00:00,1805.057,70.0,0,3,8,2018
2018-08-30 01:00:00,1707.526,70.0,1,3,8,2018
2018-08-30 02:00:00,1665.362,70.0,2,3,8,2018
2018-08-30 03:00:00,1621.19,69.0,3,3,8,2018
2018-08-30 04:00:00,1601.416,68.0,4,3,8,2018
2018-08-30 05:00:00,1664.461,68.0,5,3,8,2018
2018-08-30 06:00:00,1779.326,68.0,6,3,8,2018
2018-08-30 07:00:00,1847.234,70.0,7,3,8,2018
2018-08-30 08:00:00,1894.886,71.0,8,3,8,2018
2018-08-30 09:00:00,1939.031,71.0,9,3,8,2018
2018-08-30 10:00:00,1975.106,74.0,10,3,8,2018
2018-08-30 11:00:00,2020.301,76.0,11,3,8,2018
2018-08-30 12:00:00,2064.641,78.0,12,3,8,2018
2018-08-30 13:00:00,2159.724,80.0,13,3,8,2018
2018-08-30 14:00:00,2225.726,81.0,14,3,8,2018
2018-08-30 15:00:00,2288.032,79.0,15,3,8,2018
2018-08-30 16:00:00,2321.416,79.0,16,3,8,2018
2018-08-30 17:00:00,2298.48,78.0,17,3,8,2018
2018-08-30 18:00:00,2247.859,76.0,18,3,8,2018
2018-08-30 19:00:00,2178.721,76.0,19,3,8,2018
2018-08-30 20:00:00,2163.252,73.0,20,3,8,2018
2018-08-30 21:00:00,2047.869,71.0,21,3,8,2018
2018-08-30 22:00:00,1892.148,70.0,22,3,8,2018
2018-08-30 23:00:00,1734.028,69.0,23,3,8,2018
2018-08-31 00:00:00,1627.833,69.0,0,4,8,2018
2018-08-31 01:00:00,1529.889,67.0,1,4,8,2018
2018-08-31 02:00:00,1467.665,67.0,2,4,8,2018
2018-08-31 03:00:00,1443.663,66.0,3,4,8,2018
2018-08-31 04:00:00,1435.779,65.0,4,4,8,2018
2018-08-31 05:00:00,1484.352,64.0,5,4,8,2018
2018-08-31 06:00:00,1595.16,67.0,6,4,8,2018
2018-08-31 07:00:00,1664.851,69.0,7,4,8,2018
2018-08-31 08:00:00,1763.169,73.0,8,4,8,2018
2018-08-31 09:00:00,1857.711,76.0,9,4,8,2018
2018-08-31 10:00:00,1986.868,77.0,10,4,8,2018
2018-08-31 11:00:00,2111.301,80.0,11,4,8,2018
2018-08-31 12:00:00,2209.429,81.0,12,4,8,2018
2018-08-31 13:00:00,2290.699,81.0,13,4,8,2018
2018-08-31 14:00:00,2356.558,82.0,14,4,8,2018
2018-08-31 15:00:00,2393.648,83.0,15,4,8,2018
2018-08-31 16:00:00,2408.151,83.0,16,4,8,2018
2018-08-31 17:00:00,2412.707,80.0,17,4,8,2018
2018-08-31 18:00:00,2344.607,78.0,18,4,8,2018
2018-08-31 19:00:00,2215.071,77.0,19,4,8,2018
2018-08-31 20:00:00,2145.081,77.0,20,4,8,2018
2018-08-31 21:00:00,2067.868,75.0,21,4,8,2018
2018-08-31 22:00:00,1916.811,73.0,22,4,8,2018
2018-08-31 23:00:00,1791.453,71.0,23,4,8,2018
2018-09-01 00:00:00,1663.732,69.0,0,5,9,2018
2018-09-01 01:00:00,1575.669,68.0,1,5,9,2018
2018-09-01 02:00:00,1501.393,69.0,2,5,9,2018
2018-09-01 03:00:00,1451.349,68.0,3,5,9,2018
2018-09-01 04:00:00,1420.88,67.0,4,5,9,2018
2018-09-01 05:00:00,1425.674,67.0,5,5,9,2018
2018-09-01 06:00:00,1441.341,69.0,6,5,9,2018
2018-09-01 07:00:00,1480.594,72.0,7,5,9,2018
2018-09-01 08:00:00,1618.552,76.0,8,5,9,2018
2018-09-01 09:00:00,1774.82,77.0,9,5,9,2018
2018-09-01 10:00:00,1915.574,79.0,10,5,9,2018
2018-09-01 11:00:00,2010.058,79.0,11,5,9,2018
2018-09-01 12:00:00,2044.668,80.0,12,5,9,2018
2018-09-01 13:00:00,2063.089,83.0,13,5,9,2018
2018-09-01 14:00:00,2179.229,84.0,14,5,9,2018
2018-09-01 15:00:00,2258.706,83.0,15,5,9,2018
2018-09-01 16:00:00,2287.862,83.0,16,5,9,2018
2018-09-01 17:00:00,2294.776,80.0,17,5,9,2018
2018-09-01 18:00:00,2249.953,77.0,18,5,9,2018
2018-09-01 19:00:00,2172.283,76.0,19,5,9,2018
2018-09-01 20:00:00,2139.958,74.0,20,5,9,2018
2018-09-01 21:00:00,2064.063,73.0,21,5,9,2018
2018-09-01 22:00:00,1930.424,72.0,22,5,9,2018
2018-09-01 23:00:00,1820.284,71.0,23,5,9,2018
2018-09-02 00:00:00,1683.676,70.0,0,6,9,2018
2018-09-02 01:00:00,1583.524,69.0,1,6,9,2018
2018-09-02 02:00:00,1522.175,69.0,2,6,9,2018
2018-09-02 03:00:00,1476.479,68.0,3,6,9,2018
2018-09-02 04:00:00,1431.728,68.0,4,6,9,2018
2018-09-02 05:00:00,1423.073,68.0,5,6,9,2018
2018-09-02 06:00:00,1445.391,69.0,6,6,9,2018
2018-09-02 07:00:00,1467.878,71.0,7,6,9,2018
2018-09-02 08:00:00,1577.294,77.0,8,6,9,2018
2018-09-02 09:00:00,1744.751,79.0,9,6,9,2018
2018-09-02 10:00:00,1916.875,81.0,10,6,9,2018
2018-09-02 11:00:00,2049.668,84.0,11,6,9,2018
2018-09-02 12:00:00,2152.13,83.0,12,6,9,2018
2018-09-02 13:00:00,2221.483,86.0,13,6,9,2018
2018-09-02 14:00:00,2277.381,86.0,14,6,9,2018
2018-09-02 15:00:00,2347.206,87.0,15,6,9,2018
2018-09-02 16:00:00,2372.138,86.0,16,6,9,2018
2018-09-02 17:00:00,2386.765,85.0,17,6,9,2018
2018-09-02 18:00:00,2341.218,82.0,18,6,9,2018
2018-09-02 19:00:00,2254.602,81.0,19,6,9,2018
2018-09-02 20:00:00,2223.216,80.0,20,6,9,2018
2018-09-02 21:00:00,2114.72,78.0,21,6,9,2018
2018-09-02 22:00:00,1985.104,76.0,22,6,9,2018
2018-09-02 23:00:00,1863.575,74.0,23,6,9,2018
2018-09-03 00:00:00,1747.956,74.0,0,0,9,2018
2018-09-03 01:00:00,1653.307,73.0,1,0,9,2018
2018-09-03 02:00:00,1580.025,70.0,2,0,9,2018
2018-09-03 03:00:00,1519.721,71.0,3,0,9,2018
2018-09-03 04:00:00,1494.532,71.0,4,0,9,2018
2018-09-03 05:00:00,1498.386,69.0,5,0,9,2018
2018-09-03 06:00:00,1530.583,71.0,6,0,9,2018
2018-09-03 07:00:00,1554.048,74.0,7,0,9,2018
2018-09-03 08:00:00,1695.004,78.0,8,0,9,2018
2018-09-03 09:00:00,1858.825,82.0,9,0,9,2018
2018-09-03 10:00:00,2053.177,86.0,10,0,9,2018
2018-09-03 11:00:00,2227.043,87.0,11,0,9,2018
2018-09-03 12:00:00,2365.609,89.0,12,0,9,2018
2018-09-03 13:00:00,2444.54,87.0,13,0,9,2018
2018-09-03 14:00:00,2503.831,88.0,14,0,9,2018
2018-09-03 15:00:00,2559.714,88.0,15,0,9,2018
2018-09-03 16:00:00,2619.033,89.0,16,0,9,2018
2018-09-03 17:00:00,2638.777,88.0,17,0,9,2018
2018-09-03 18:00:00,2568.909,84.0,18,0,9,2018
2018-09-03 19:00:00,2496.308,83.0,19,0,9,2018
2018-09-03 20:00:00,2453.946,83.0,20,0,9,2018
2018-09-03 21:00:00,2351.213,78.0,21,0,9,2018
2018-09-03 22:00:00,2186.967,77.0,22,0,9,2018
2018-09-03 23:00:00,2000.539,76.0,23,0,9,2018
2018-09-04 00:00:00,1848.521,74.0,0,1,9,2018
2018-09-04 01:00:00,1739.766,74.0,1,1,9,2018
2018-09-04 02:00:00,1661.961,72.0,2,1,9,2018
2018-09-04 03:00:00,1600.799,70.0,3,1,9,2018
2018-09-04 04:00:00,1593.871,71.0,4,1,9,2018
2018-09-04 05:00:00,1647.917,70.0,5,1,9,2018
2018-09-04 06:00:00,1754.052,71.0,6,1,9,2018
2018-09-04 07:00:00,1821.3,75.0,7,1,9,2018
2018-09-04 08:00:00,1947.078,80.0,8,1,9,2018
2018-09-04 09:00:00,2108.47,83.0,9,1,9,2018
2018-09-04 10:00:00,2281.099,87.0,10,1,9,2018
2018-09-04 11:00:00,2454.343,88.0,11,1,9,2018
2018-09-04 12:00:00,2575.149,90.0,12,1,9,2018
2018-09-04 13:00:00,2635.423,90.0,13,1,9,2018
2018-09-04 14:00:00,2675.942,91.0,14,1,9,2018
2018-09-04 15:00:00,2697.827,91.0,15,1,9,2018
2018-09-04 16:00:00,2729.202,90.0,16,1,9,2018
2018-09-04 17:00:00,2744.815,88.0,17,1,9,2018
2018-09-04 18:00:00,2700.093,86.0,18,1,9,2018
2018-09-04 19:00:00,2636.964,85.0,19,1,9,2018
2018-09-04 20:00:00,2584.066,84.0,20,1,9,2018
2018-09-04 21:00:00,2452.119,78.0,21,1,9,2018
2018-09-04 22:00:00,2283.891,78.0,22,1,9,2018
2018-09-04 23:00:00,2108.133,77.0,23,1,9,2018
2018-09-05 00:00:00,1935.581,76.0,0,2,9,2018
2018-09-05 01:00:00,1846.677,75.0,1,2,9,2018
2018-09-05 02:00:00,1774.466,73.0,2,2,9,2018
2018-09-05 03:00:00,1735.713,73.0,3,2,9,2018
2018-09-05 04:00:00,1703.999,72.0,4,2,9,2018
2018-09-05 05:00:00,1747.015,71.0,5,2,9,2018
2018-09-05 06:00:00,1861.256,73.0,6,2,9,2018
2018-09-05 07:00:00,1931.862,76.0,7,2,9,2018
2018-09-05 08:00:00,2052.246,80.0,8,2,9,2018
2018-09-05 09:00:00,2200.059,84.0,9,2,9,2018
2018-09-05 10:00:00,2371.279,86.0,10,2,9,2018
2018-09-05 11:00:00,2515.223,88.0,11,2,9,2018
2018-09-05 12:00:00,2659.305,90.0,12,2,9,2018
2018-09-05 13:00:00,2713.443,91.0,13,2,9,2018
2018-09-05 14:00:00,2765.24,90.0,14,2,9,2018
2018-09-05 15:00:00,2795.093,90.0,15,2,9,2018
2018-09-05 16:00:00,2757.771,89.0,16,2,9,2018
2018-09-05 17:00:00,2753.664,88.0,17,2,9,2018
2018-09-05 18:00:00,2726.174,85.0,18,2,9,2018
2018-09-05 19:00:00,2651.048,83.0,19,2,9,2018
2018-09-05 20:00:00,2590.328,81.0,20,2,9,2018
2018-09-05 21:00:00,2433.651,81.0,21,2,9,2018
2018-09-05 22:00:00,2250.818,80.0,22,2,9,2018
2018-09-05 23:00:00,2107.585,75.0,23,2,9,2018
2018-09-06 00:00:00,1960.255,75.0,0,3,9,2018
2018-09-06 01:00:00,1845.17,73.0,1,3,9,2018
2018-09-06 02:00:00,1769.237,73.0,2,3,9,2018
2018-09-06 03:00:00,1733.597,72.0,3,3,9,2018
2018-09-06 04:00:00,1719.531,72.0,4,3,9,2018
2018-09-06 05:00:00,1759.881,73.0,5,3,9,2018
2018-09-06 06:00:00,1857.666,75.0,6,3,9,2018
2018-09-06 07:00:00,1921.004,77.0,7,3,9,2018
2018-09-06 08:00:00,2054.856,81.0,8,3,9,2018
2018-09-06 09:00:00,2188.069,82.0,9,3,9,2018
2018-09-06 10:00:00,2342.458,83.0,10,3,9,2018
2018-09-06 11:00:00,2373.502,69.0,11,3,9,2018
2018-09-06 12:00:00,2233.201,73.0,12,3,9,2018
2018-09-06 13:00:00,2289.345,79.0,13,3,9,2018
2018-09-06 14:00:00,2358.395,80.0,14,3,9,2018
2018-09-06 15:00:00,2422.792,77.0,15,3,9,2018
2018-09-06 16:00:00,2416.098,75.0,16,3,9,2018
2018-09-06 17:00:00,2332.314,75.0,17,3,9,2018
2018-09-06 18:00:00,2283.131,74.0,18,3,9,2018
2018-09-06 19:00:00,2253.948,73.0,19,3,9,2018
2018-09-06 20:00:00,2230.841,74.0,20,3,9,2018
2018-09-06 21:00:00,2134.296,73.0,21,3,9,2018
2018-09-06 22:00:00,1998.995,72.0,22,3,9,2018
2018-09-06 23:00:00,1840.424,71.0,23,3,9,2018
2018-09-07 00:00:00,1698.036,70.0,0,4,9,2018
2018-09-07 01:00:00,1620.752,70.0,1,4,9,2018
2018-09-07 02:00:00,1549.457,69.0,2,4,9,2018
